Country,Year,GDP,GDP Per Capita,GDP PPP,GDP PPP Per Capita,Access to electricity (% of population),Population,Life Expectancy,Health Percentage Expenditure,Total Health Expenditure,Adult Mortality,Infant Deaths per 1000 population,Under-Five Deaths per 1000,Hepatitis B Immunisation,Polio Immunisation (%),Measles Reported Cases per 1000 population,Average Body Mass Index,Diphtheria Immunisation (%),HIV/AIDS Deaths per 1000 population,Country Classification
Togo,2009,3163000529,506.0120766,7278136467,1164.345347,33.7377243,6250840,57,77.09551224,6.64,336,14,22,78,78,425,2.9,78,4.3,Developing Country
Togo,2010,3172945645,494.0994583,7812030088,1216.509914,30.79174368,6421674,57.8,41.96145465,5.37,323,14,21,83,83,120,21.4,83,3.8,Developing Country
Togo,2011,3756023160,569.4447993,8485486067,1286.471277,39.7,6595939,58.6,39.08258546,5.21,34,14,21,85,85,187,22,85,2.6,Developing Country
Togo,2012,3866617463,570.8189594,9214122080,1360.257545,39.3425827,6773807,59.2,41.60027954,5.11,294,14,21,84,84,238,22.6,84,1.7,Developing Country
Togo,2013,4080929201,586.7854658,9948904576,1430.525333,41.23289871,6954721,59.6,48.73047089,5.12,287,14,20,84,84,564,23.1,84,1.5,Developing Country
Togo,2014,4482880424,628.030584,10737846492,1504.32208,45.7,7137997,59.9,4.877350139,5.25,285,13,20,87,85,577,23.7,87,1,Developing Country
Togo,2015,4087628276,558.1780488,11475346245,1566.993362,45.02854538,7323162,60.2,0,,287,13,20,88,88,20,24.3,88,1,Developing Country
Tonga,2000,202363492.2,2065.734593,359159468.2,3666.314165,85.41768646,97962,71.5,40.49128897,4.75,158,0,0,93,91,0,65.5,91,0.1,Developing Country
Tonga,2001,181244788.5,1840.384928,380257273.1,3861.185527,86.08896637,98482,71.6,330.1007394,5.66,157,0,0,91,91,4,66.2,89,0.1,Developing Country
Tonga,2002,182737040.1,1845.399959,399478206.6,4034.196163,86.74790192,99023,71.8,310.8203382,5.3,155,0,0,88,85,0,67,84,0.1,Developing Country
Tonga,2003,202543202,2033.750058,415476650.6,4171.829287,87.40055084,99591,72,45.85105771,5.9,153,0,0,85,91,0,67.8,9,0.1,Developing Country
Tonga,2004,229358214.8,2288.684363,425162787.1,4242.548817,88.05297852,100214,72.1,423.2953509,4.87,151,0,0,9,91,0,68.6,9,0.1,Developing Country
Tonga,2005,262176133.7,2598.169954,445342689.6,4413.353645,88.71125031,100908,72.3,689.9440223,6.52,15,0,0,89,9,0,69.4,89,0.1,Developing Country
Tonga,2006,294137737.1,2891.811718,455093036,4474.241855,92.3,101714,72.4,503.5881956,5.61,148,0,0,89,89,0,7.1,88,0.1,Developing Country
Tonga,2007,300143056.9,2926.026857,447850679.9,4365.995105,90.06957245,102577,72.5,568.8692813,5.82,146,0,0,87,88,0,7.8,87,0.1,Developing Country
Tonga,2008,349484427.6,3380.449853,470713194.5,4553.056513,90.78023529,103384,72.6,569.6255035,5.13,145,0,0,84,88,0,71.5,86,0.1,Developing Country
Tonga,2009,318166562.8,3062.326754,485166090.9,4669.683349,91.51193237,103897,72.4,4.783805563,4.67,147,0,0,84,86,0,72.1,84,0.1,Developing Country
Tonga,2010,369485198.8,3553.391474,508418596.7,4889.533633,92.26165009,103981,72.7,471.8307668,4.59,142,0,0,82,84,0,72.7,82,0.1,Developing Country
Tonga,2011,423011844.3,4084.781903,533494964.6,5151.653804,92.17545611,103558,72.8,7.033980828,4.6,14,0,0,82,84,0,73.3,82,0.1,Developing Country
Tonga,2012,472358251.2,4597.787058,548567513.1,5339.58411,92.8,102736,72.9,63.80294988,4.51,138,0,0,77,79,0,73.8,77,0.1,Developing Country
Tonga,2013,450686353.7,4428.566481,540775375.6,5313.805671,94.58890533,101768,73,584.9449886,4.98,137,0,0,82,84,0,74.3,82,0.1,Developing Country
Tonga,2014,443911052.3,4394.158283,562426453.5,5567.310944,95.38067627,101023,73.1,565.9672173,5.18,135,0,0,8,82,0,74.8,8,0.1,Developing Country
Tonga,2015,435438217.3,4320.680862,589540362.7,5849.775379,96.17545319,100780,73.3,0,,133,0,0,78,8,0,75.2,78,0.1,Developing Country
Trinidad and Tobago,2000,8154338233,6435.134212,18488818865,14590.76475,91.29,1267159,69.4,43.59522964,4.17,197,0,1,,9,0,33.6,9,0.9,Developing Country
Trinidad and Tobago,2001,8824873259,6939.828471,19681973119,15477.788,92.30155182,1271627,69.3,516.7112481,4.4,194,0,1,,91,0,34.4,91,1.2,Developing Country
Trinidad and Tobago,2002,9008273721,7053.087371,21580105093,16896.28573,93.07975006,1277210,69.7,72.03911741,5,192,0,1,5,96,0,35.2,96,2,Developing Country
Trinidad and Tobago,2003,11305459802,8807.866068,25155123065,19597.87207,93.85166168,1283564,69.6,78.72216127,5.13,191,0,1,76,91,0,36,91,0.5,Developing Country
Trinidad and Tobago,2004,13280275123,10293.86925,27886037655,21615.15652,94.62335205,1290115,69.9,11.85100131,5.22,19,0,0,94,94,0,36.8,94,1,Developing Country
Trinidad and Tobago,2005,15982282462,12327.28071,30540031350,23555.80564,95.40088654,1296497,69.9,1187.949491,5.31,189,0,0,95,95,0,37.6,95,0.5,Developing Country
Trinidad and Tobago,2006,18369070085,14102.36987,35620049824,27346.35533,96.19033051,1302552,70.5,103.3710689,4.49,188,0,0,89,89,0,38.4,92,0.6,Developing Country
Trinidad and Tobago,2007,21642304046,16540.4135,38315846397,29283.38599,96.99773407,1308450,70.5,136.8836683,4.82,187,0,0,89,9,0,39.3,88,0.7,Developing Country
Trinidad and Tobago,2008,27870257894,21202.99676,40385991261,30724.65441,97.82766724,1314449,70.1,1902.693048,4.4,185,0,0,9,91,0,4.2,9,0.3,Developing Country
Trinidad and Tobago,2009,19175196446,14516.53539,38906709100,29454.2286,99,1320921,71,128.0896289,6.47,183,0,0,9,9,0,41.1,9,0.2,Developing Country
Trinidad and Tobago,2010,22157948396,16683.39306,40668093304,30620.24397,99.29836273,1328144,70.9,1389.772683,5.29,179,0,0,9,91,0,42,9,0.4,Developing Country
Trinidad and Tobago,2011,25433011405,19034.12071,41395401723,30980.40812,99.73614502,1336180,71.1,144.9850711,5.6,176,0,0,9,91,0,43,9,0.4,Developing Country
Trinidad and Tobago,2012,25694164489,19106.11021,42725092138,31770.26127,99.93693542,1344814,71.2,1486.236406,5.78,174,0,0,92,91,0,44,92,0.4,Developing Country
Trinidad and Tobago,2013,26436159315,19528.7014,44443969139,32831.28203,99.99293518,1353708,71.4,167.2657906,5.98,172,0,0,92,94,0,45,92,0.3,Developing Country
Trinidad and Tobago,2014,26175952942,19214.00721,44871556551,32937.19289,100,1362337,71.6,1578.872339,5.93,171,0,0,92,94,0,46,92,0.3,Developing Country
Trinidad and Tobago,2015,23559224762,17192.3481,46178226342,33698.56819,100,1370332,71.7,0,,17,0,0,9,88,0,47.1,96,0.3,Developing Country
Tunisia,2000,21473188882,2211.827501,58456542186,6021.266255,94.8,9708347,72.8,264.7842196,5.4,112,4,5,94,97,47,48.1,97,0.1,Developing Country
Tunisia,2001,22066101341,2253.041949,62006535289,6331.128593,97.3,9793915,73.2,257.2878697,5.29,11,4,5,94,98,231,48.9,98,0.1,Developing Country
Tunisia,2002,23142294436,2344.411158,63820379260,6465.271181,97.8,9871261,73.4,262.8184944,5.32,19,4,5,93,96,98,49.7,96,0.1,Developing Country
Tunisia,2003,27453084983,2760.412926,68062414745,6843.688771,98.4,9945282,73.7,321.7694175,5.36,17,4,4,92,95,22,5.6,95,0.1,Developing Country
Tunisia,2004,31183139301,3111.382392,74253294939,7408.824115,99,10022278,73.9,379.7659054,5.63,15,3,4,96,97,1,51.4,97,0.1,Developing Country
Tunisia,2005,32273007554,3193.204358,79235751723,7839.862686,99.3,10106778,74.1,379.5139945,5.57,14,3,4,97,98,15,52.2,98,0.1,Developing Country
Tunisia,2006,34378437265,3370.034917,85914612403,8422.00131,99.4,10201211,74.2,420.1153538,5.64,12,3,4,99,99,3,53.1,99,0.1,Developing Country
Tunisia,2007,38908069299,3775.748911,94141914565,9135.797221,99.4,10304729,74.4,469.6282925,5.64,12,3,4,98,98,4,53.9,98,0.1,Developing Country
Tunisia,2008,44856586316,4307.159187,1.00E+11,9605.928756,99.4,10414425,74.6,53.08451654,5.63,12,3,3,99,99,2,54.7,99,0.1,Developing Country
Tunisia,2009,43454935940,4128.463959,1.04E+11,9868.308452,99.5,10525691,74.7,585.6307861,6.18,12,3,3,99,99,1,55.6,99,0.1,Developing Country
Tunisia,2010,44050929160,4141.975964,1.09E+11,10227.32499,99.5,10635245,74.9,64.85616718,6.54,12,3,3,98,98,1,56.5,98,0.1,Developing Country
Tunisia,2011,45810626509,4264.678122,1.09E+11,10139.13901,99.5,10741872,75.1,623.2120325,7.15,13,3,3,98,98,11,57.4,98,0.1,Developing Country
Tunisia,2012,45044112939,4152.682033,1.15E+11,10642.54673,99.5,10846993,75.3,585.8776761,7.18,13,3,3,97,97,48,58.3,97,0.1,Developing Country
Tunisia,2013,46251061734,4222.704016,1.21E+11,11032.94159,99.7,10952949,75.4,594.6453102,7.26,13,3,3,98,98,16,59.3,98,0.1,Developing Country
Tunisia,2014,47587913059,4301.462015,1.27E+11,11460.35448,99.8,11063195,75.6,604.8701316,7,12,3,3,98,98,15,6.2,98,0.1,Developing Country
Tunisia,2015,43156708809,3860.187653,1.30E+11,11598.85831,100,11179951,75.8,0,,1,3,3,98,98,16,61.2,98,0.1,Developing Country
Turkey,2000,2.72979E+11,4316.548775,6.06E+11,9583.780347,94.75376892,63240196,70.9,421.2956602,4.95,143,44,54,71,85,16244,53.5,85,0.1,Developing Country
Turkey,2001,2.00252E+11,3119.565795,5.92E+11,9215.131989,95.26052094,64192243,71.3,256.4341746,5.16,14,41,50,77,88,30509,54.3,88,0.1,Developing Country
Turkey,2002,2.38428E+11,3659.940436,6.08E+11,9329.814608,95.75492859,65145357,71.7,35.55729,5.36,138,38,46,72,78,7823,55.1,78,0.1,Developing Country
Turkey,2003,3.11823E+11,4718.199804,6.35E+11,9603.880437,96.24304962,66089402,72,459.1113061,5.34,135,35,43,68,69,5844,55.9,68,0.1,Developing Country
Turkey,2004,4.04787E+11,6040.607705,7.28E+11,10860.05874,96.7309494,67010930,72.4,1.132766775,5.37,132,33,39,77,85,8927,56.8,85,0.1,Developing Country
Turkey,2005,5.01416E+11,7384.252501,8.07E+11,11887.86535,97.2246933,67903461,72.7,832.9552058,5.45,129,30,36,85,9,6200,57.6,9,0.1,Developing Country
Turkey,2006,5.52487E+11,8035.377454,9.37E+11,13621.46567,97.73033905,68756809,73.1,103.523776,5.81,126,28,34,82,9,34,58.5,9,0.1,Developing Country
Turkey,2007,6.7577E+11,9711.872765,1.03E+12,14849.32401,98.26985168,69581854,73.5,115.5801103,6.4,124,26,31,96,96,3,59.3,96,0.1,Developing Country
Turkey,2008,7.64336E+11,10854.17102,1.13E+12,16053.80197,98.80690002,70418612,73.8,22.67271848,6.7,121,25,29,92,96,0,6.2,96,0.1,Developing Country
Turkey,2009,6.4464E+11,9038.519271,1.10E+12,15489.8704,99.31074524,71321406,74.2,106.9482898,6.8,118,23,27,94,96,4,61.1,96,0.1,Developing Country
Turkey,2010,7.71877E+11,10672.04331,1.26E+12,17425.8604,100,72326992,74.6,32.78235828,5.61,116,21,25,96,97,7,61.9,97,0.1,Developing Country
Turkey,2011,8.32546E+11,11335.91209,1.44E+12,19651.84143,99.91078186,73443254,74.9,1275.877569,5.29,114,20,23,96,97,111,62.8,97,0.1,Developing Country
Turkey,2012,8.73982E+11,11707.5625,1.54E+12,20617.41394,99.98565674,74651046,75.2,20.75120211,5.24,112,19,22,97,97,349,63.7,97,0.1,Developing Country
Turkey,2013,9.50595E+11,12520.11309,1.69E+12,22269.94983,99.99925232,75925454,75.6,188.1440348,5.38,19,17,20,97,98,7405,64.5,98,0.1,Developing Country
Turkey,2014,9.34168E+11,12096.03439,1.85E+12,23967.93887,100,77229262,75.9,181.9083783,5.41,17,16,19,96,96,565,65.3,96,0.1,Developing Country
Turkey,2015,8.59794E+11,10948.68972,2.01E+12,25625.57333,100,78529413,76.1,0,,16,15,18,97,97,342,66.1,97,0.1,Developing Country
Turkmenistan,2000,2904662605,643.1754381,19165558629,4243.803238,99.6,4516128,63.5,88.2436347,3.94,224,7,9,,98,113,37.5,97,0.1,Developing Country
Turkmenistan,2001,3534771969,774.475151,20436723901,4477.724439,99.60073853,4564087,64,106.180706,3.87,221,7,9,,94,9,38.1,95,0.1,Developing Country
Turkmenistan,2002,4462028989,967.8983875,20813374952,4514.814248,99.60073853,4610018,63.8,130.3784829,3.34,229,7,8,96,99,11,38.7,98,0.1,Developing Country
Turkmenistan,2003,5977440583,1283.882944,21892887497,4702.331116,99.60051727,4655752,64.3,179.6156482,3.85,231,7,8,97,66,1,39.4,83,0.1,Developing Country
Turkmenistan,2004,6838351088,1453.917784,23606496594,5019.032332,99.5998764,4703396,64.7,186.1013972,4.3,238,6,8,96,98,1,4,97,0.1,Developing Country
Turkmenistan,2005,8104355717,1704.510807,27514547356,5786.868809,99.5998764,4754652,64.5,2.19888585,3.51,248,6,8,99,99,0,4.7,99,0.1,Developing Country
Turkmenistan,2006,10277598152,2136.664152,31457818853,6539.932079,99.8413328,4810114,65,29.27235366,2.9,245,6,8,98,98,48,41.3,98,0.1,Developing Country
Turkmenistan,2007,12664165103,2600.368758,35875334013,7366.38357,99.63609314,4870142,65.1,0.358651421,2.16,241,6,8,98,98,59,42,98,0.1,Developing Country
Turkmenistan,2008,19271523179,3904.465301,41949410534,8499.069655,99.68326569,4935765,65.3,34.23979419,1.93,235,6,8,96,96,0,42.7,96,0.1,Developing Country
Turkmenistan,2009,20214385965,4036.456805,44847633831,8955.282494,99.74977112,5007953,66.3,37.88466056,1.88,215,6,8,97,97,0,43.4,96,0.1,Developing Country
Turkmenistan,2010,22583157895,4439.202128,49544281468,9738.986936,100,5087211,66.6,385.325164,1.99,211,7,8,96,96,0,44.2,96,0.1,Developing Country
Turkmenistan,2011,29233333333,5649.962106,58014358232,11212.50601,99.90586853,5174076,66.8,490.4181326,1.98,217,7,8,97,97,0,45,97,0.1,Developing Country
Turkmenistan,2012,35164210526,6675.178055,65690081451,12469.86591,99.96212006,5267906,67.2,579.4128244,1.96,22,7,8,98,98,0,45.9,97,0.1,Developing Country
Turkmenistan,2013,39197543860,7304.285771,73660861581,13726.36982,99.99034119,5366376,67.3,63.7481117,2.12,228,7,8,98,98,0,46.7,98,0.1,Developing Country
Turkmenistan,2014,43524210526,7962.244925,82785052821,15144.55653,99.99884796,5466324,67.4,691.1333535,2.7,217,7,8,97,98,0,47.7,98,0.1,Developing Country
Turkmenistan,2015,35799628571,6432.669924,89108877815,16011.56272,100,5565283,67.8,0,,215,6,7,99,99,0,48.6,99,0.1,Developing Country
Uganda,2000,6193246837,261.8691416,20081454865,849.1044337,8.40489006,23650159,45.9,22.59447461,6.77,554,116,191,,55,42554,13,52,11.6,Least Developed Country
Uganda,2001,5840503869,239.473127,21585713715,885.0603439,8.6,24388974,46.9,26.97625217,7.26,539,115,187,,56,48543,13.3,55,10.8,Least Developed Country
Uganda,2002,6178563591,245.5000403,23841977530,947.3409732,7.8,25167261,47.9,2.690897842,7.78,523,112,181,29,57,49871,13.6,57,10,Least Developed Country
Uganda,2003,6336696289,243.9015733,25856760161,995.2354029,10.24390888,25980547,49.2,4.426792406,7.54,53,109,173,44,57,29429,13.9,59,9.4,Least Developed Country
Uganda,2004,7940362799,296.046903,28360395425,1057.383327,10.84839058,26821300,50.3,36.60609252,8.9,485,104,164,62,58,141,14.2,62,8.9,Least Developed Country
Uganda,2005,9013834373,325.5903148,31095688410,1123.212892,8.9,27684590,52.2,44.52614001,9.36,446,99,155,64,59,22,14.5,64,8.7,Least Developed Country
Uganda,2006,9942597780,347.9903568,35491784601,1242.210442,9,28571475,53.9,50.83901418,9.86,41,93,145,64,62,5736,14.8,64,8.6,Least Developed Country
Uganda,2007,12292813603,416.8986618,39511117780,1339.980631,12.72113991,29486335,54.5,6.002527685,9.76,41,88,137,73,7,3776,15.2,73,8.4,Least Developed Country
Uganda,2008,14239026630,467.9006011,43787516826,1438.876826,13.38385677,30431734,55.4,72.85023656,9.1,41,84,130,71,69,1319,15.6,71,8.2,Least Developed Country
Uganda,2009,18168902154,578.4230564,47122250934,1500.178502,10,31411096,56.6,87.04534954,8.43,378,82,124,79,78,1601,15.9,79,8.1,Least Developed Country
Uganda,2010,20186496527,622.4989033,50358862771,1552.935984,14.76937103,32428164,57.6,116.202964,11.2,362,79,119,8,79,1313,16.3,8,8,Least Developed Country
Uganda,2011,20176751242,602.7089841,56239143509,1679.945232,14.6,33476772,58.6,94.49686776,9.9,347,76,114,82,82,3312,16.7,82,6.8,Least Developed Country
Uganda,2012,23132149257,669.3582009,59517267630,1722.207943,16.21496391,34558700,59.5,92.88697859,7.58,339,73,109,78,82,2027,17.2,78,4.6,Least Developed Country
Uganda,2013,24599553472,689.1689302,62734038311,1757.525807,13.9,35694519,60.5,90.76144414,7.47,325,71,103,78,82,7878,17.6,78,4,Least Developed Country
Uganda,2014,27295207928,739.4764706,67184895622,1820.16014,20.4,36911530,61.3,14.16770158,7.22,38,68,97,78,82,314,18.1,78,3.2,Least Developed Country
Uganda,2015,27059447775,707.8909443,71426061391,1868.547447,18.5,38225447,62.1,0,,291,66,93,78,82,478,18.5,78,3.1,Least Developed Country
Ukraine,2000,31261527363,640.105865,1.88E+11,3843.914482,99.37786865,48838058,67.5,7.883791474,5.59,257,6,8,4,99,817,54.8,99,0.7,Developing Country
Ukraine,2001,38009344577,785.2902979,2.10E+11,4328.448386,99.43040466,48401648,67.7,8.897421459,5.66,253,6,7,7,99,16970,55.1,99,0.8,Developing Country
Ukraine,2002,42392896031,883.5528736,2.24E+11,4668.386555,99.47088623,47980033,67.5,115.738974,6.25,256,6,7,48,99,7587,55.4,99,0.9,Developing Country
Ukraine,2003,50132953288,1053.601477,2.50E+11,5251.0858,99.50511169,47582463,67.4,21.22386354,6.93,256,6,6,77,99,411,55.7,97,0.9,Developing Country
Ukraine,2004,64883060726,1374.13196,2.88E+11,6092.144345,99.53910828,47217489,67.3,180.3537859,6.61,267,5,6,98,99,146,56.1,99,1,Developing Country
Ukraine,2005,86142018069,1837.078147,3.06E+11,6515.284044,99.8855617,46890775,66.9,217.4345257,6.41,278,5,6,97,95,2392,56.4,96,0.9,Developing Country
Ukraine,2006,1.07753E+11,2311.930643,3.38E+11,7255.698416,99.63037109,46607397,67.6,29.38172706,6.39,267,5,6,96,99,42724,56.8,98,0.8,Developing Country
Ukraine,2007,1.42719E+11,3078.073196,3.74E+11,8058.041862,99.8,46366347,67.4,46.19685449,6.36,277,5,6,92,98,1005,57.2,98,0.7,Developing Country
Ukraine,2008,1.79992E+11,3899.42461,3.90E+11,8441.856684,99.78270721,46158709,67.8,456.4586664,6.63,273,5,6,84,91,48,57.6,9,0.4,Developing Country
Ukraine,2009,1.17228E+11,2550.040628,3.35E+11,7280.435614,99.8724823,45970942,69.3,324.5491348,7.8,231,5,6,66,74,0,58,71,0.3,Developing Country
Ukraine,2010,1.36013E+11,2970.232802,3.52E+11,7677.554508,99.94507599,45792086,69.9,375.6835376,7.81,212,5,6,48,57,39,58.5,52,0.2,Developing Country
Ukraine,2011,1.6316E+11,3576.506097,3.79E+11,8297.525026,99.98504639,45619850,70.6,415.1627705,6.98,24,5,5,21,54,1333,59,5,0.2,Developing Country
Ukraine,2012,1.75781E+11,3867.253337,3.87E+11,8507.80982,99.86749117,45453805,70.7,453.7830847,7.47,25,5,5,46,72,12746,59.6,76,0.2,Developing Country
Ukraine,2013,1.8331E+11,4047.744274,3.93E+11,8686.681111,100,45286988,71,52.42529588,7.67,198,4,5,46,72,0,6.1,76,0.2,Developing Country
Ukraine,2014,1.33503E+11,2959.407747,3.75E+11,8303.21947,100,45111530,70.8,5.663849328,7.1,23,4,5,22,45,0,6.7,23,0.2,Developing Country
Ukraine,2015,91030959455,2026.439096,3.42E+11,7603.868357,100,44921636,72.1,0,,195,4,5,22,51,105,61.3,23,0.2,Developing Country
United Arab Emirates,2000,1.04337E+11,33291.36625,2.58E+11,82215.1833,100,3134067,74.3,262.9589578,2.38,17,1,1,92,94,69,54.1,94,0.1,Developing Country
United Arab Emirates,2001,1.03312E+11,31280.75586,2.67E+11,80843.53194,100,3302722,74.5,243.7539129,2.48,14,1,1,92,94,30,55,94,0.1,Developing Country
United Arab Emirates,2002,1.09816E+11,31567.54631,2.78E+11,79863.67339,100,3478769,74.7,2598.842827,2.72,11,1,1,92,94,53,56,94,0.1,Developing Country
United Arab Emirates,2003,1.24346E+11,33499.10278,3.08E+11,82946.35755,100,3711931,74.8,277.1818332,2.65,98,1,1,92,94,42,56.8,94,0.1,Developing Country
United Arab Emirates,2004,1.47824E+11,36333.18733,3.46E+11,85147.0726,100,4068577,75.1,2972.448675,2.46,95,1,1,92,94,22,57,94,0.1,Developing Country
United Arab Emirates,2005,1.80617E+11,39365.36165,3.75E+11,81635.52135,100,4588222,75.3,3427.320332,2.32,92,1,1,92,94,29,56.6,94,0.1,Developing Country
United Arab Emirates,2006,2.22117E+11,41907.42147,4.24E+11,79970.76643,100,5300172,75.5,3749.941617,2.33,89,1,1,92,94,0,55.8,92,0.1,Developing Country
United Arab Emirates,2007,2.57916E+11,41809.46216,4.49E+11,72802.06719,100,6168846,75.7,3759.457226,2.57,87,1,1,92,94,0,55.1,92,0.1,Developing Country
United Arab Emirates,2008,3.15475E+11,44498.94051,4.72E+11,66641.49368,100,7089486,75.9,4003.908598,2.93,85,1,1,92,94,55,54.8,92,0.1,Developing Country
United Arab Emirates,2009,2.53547E+11,32024.19778,4.51E+11,56975.55816,100,7917368,76.1,292.4022672,4.5,84,1,1,93,94,0,55.1,93,0.1,Developing Country
United Arab Emirates,2010,2.8988E+11,33904.15181,4.64E+11,54230.11025,100,8549998,76.3,308.0660742,3.93,82,1,1,94,94,87,55.8,94,0.1,Developing Country
United Arab Emirates,2011,3.50908E+11,39221.76118,5.06E+11,56574.28185,100,8946778,76.5,387.774991,3.7,81,1,1,95,95,0,57.1,95,0.1,Developing Country
United Arab Emirates,2012,3.74818E+11,41001.36257,5.39E+11,58961.18911,100,9141598,76.6,3663.764502,3.45,8,1,1,96,96,132,58.6,96,0.1,Developing Country
United Arab Emirates,2013,3.90427E+11,42447.401,5.76E+11,62641.85061,100,9197908,76.8,377.2009132,3.49,78,1,1,98,98,0,6.5,98,0.1,Developing Country
United Arab Emirates,2014,4.03198E+11,43758.3806,6.12E+11,66443.9471,100,9214182,76.9,3862.68271,3.64,77,1,1,99,99,344,62.4,99,0.1,Developing Country
United Arab Emirates,2015,3.57949E+11,38643.33571,6.50E+11,70212.12333,100,9262896,77,0,,75,1,1,99,99,347,64.2,99,0.1,Developing Country
Uruguay,2000,22823255802,6875.025469,34026424563,10249.74428,98.00775146,3319734,74.8,645.9583816,7.82,131,1,1,92,92,0,55,9,0.1,Developing Country
Uruguay,2001,20898788417,6284.45968,33436058357,10054.53313,98.09456635,3325471,74.9,421.4804282,7.46,123,1,1,94,94,0,55.7,94,0.1,Developing Country
Uruguay,2002,13606494599,4090.891888,31338766138,9422.228718,98.16932678,3326046,75,27.46880965,7.18,124,1,1,95,93,0,56.3,95,0.1,Developing Country
Uruguay,2003,12045631093,3624.205685,32177809582,9681.435496,98.23783112,3323661,75,160.8400141,6.52,121,1,1,91,91,0,57,91,0.1,Developing Country
